time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
2018-01-17 11:25:00,1444,1.13,43630734374,38739142811,6058320000,-3.03,-18.17
2018-01-17 11:30:00,1444,1.13,43838763571,38739142811,6088930000,-2.31,-17.41
2018-01-17 11:35:00,1444,1.14,44048729725,38739142811,6079900000,-1.75,-16.64
2018-01-17 11:45:00,1444,1.12,43567202180,38739142811,5994930000,-2.74,-17.07
2018-01-17 11:50:00,1444,1.11,43124801169,38739142811,5945460000,-4.01,-17.74
2018-01-17 11:55:00,1444,1.09,42255882195,38739142811,5795420000,-5.92,-19.3
2018-01-17 12:00:00,1444,1.06,41238592305,38739142811,5660570000,-7.79,-21.17
2018-01-17 12:05:00,1444,1.08,41954879056,38739142811,5765040000,-5.71,-19.75
2018-01-17 12:10:00,1444,1.08,41725155939,38739142811,5675270000,-5.68,-20.19
2018-01-17 12:15:00,1444,1.07,41288565799,38739142811,5573460000,-6.36,-21.13
2018-01-17 12:20:00,1444,1.05,40716001269,38739142811,5514940000,-7.45,-22.32
2018-01-17 12:25:00,1444,1.06,40983301354,38739142811,5552680000,-6.58,-21.72
2018-01-17 13:00:00,1444,1.03,39779676187,38739142811,5341960000,-4.74,-24.96
2018-01-17 13:05:00,1444,1.02,39671981370,38739142811,5330890000,-4.29,-25.43
2018-01-17 13:10:00,1444,1.05,40513782943,38739142811,5477150000,-1.71,-23.93
2018-01-17 13:15:00,1444,1.08,41868103376,38739142811,5627500000,2.06,-21.48
2018-01-17 13:20:00,1444,1.1,42599885784,38739142811,5675530000,4.39,-20.23
2018-01-17 13:25:00,1444,1.09,42336459612,38739142811,5633810000,4.1,-20.94
2018-01-17 13:30:00,1444,1.07,41507054565,38739142811,5553350000,2.06,-22.76
2018-01-17 13:35:00,1444,1.08,42009113856,38739142811,5618230000,3.34,-22.1
2018-01-17 13:40:00,1444,1.08,41957978187,38739142811,5603220000,3.59,-22.62
2018-01-17 13:45:00,1444,1.06,41248664482,38739142811,5535120000,2.1,-23.99
2018-01-17 13:50:00,1444,1.05,40720649966,38739142811,5466170000,0.86,-25.09
2018-01-17 13:55:00,1444,1.04,40098886724,38739142811,5395240000,-0.71,-26.48
2018-01-17 14:00:00,1444,1.04,40220915024,38739142811,5440400000,-0.79,-26.45
2018-01-17 14:05:00,1444,1.04,40227888069,38739142811,5410600000,-1.23,-26.56
2018-01-17 14:10:00,1444,1.03,40055111492,38739142811,5376520000,-2.25,-26.96
2018-01-17 14:15:00,1444,1.06,40949210908,38739142811,5458260000,-0.57,-25.36
2018-01-17 14:25:00,1444,1.06,41202177511,38739142811,5440640000,-0.72,-24.88
2018-01-17 14:30:00,1444,1.06,40934877426,38739142811,5415150000,-2.08,-25.32
2018-01-17 14:35:00,1444,1.07,41302511891,38739142811,5431770000,-1.5,-24.64
2018-01-17 14:40:00,1444,1.08,41921950784,38739142811,5512370000,0.7,-23.62
2018-01-17 14:45:00,1444,1.09,42131916938,38739142811,5503390000,1.74,-23.16
2018-01-17 14:50:00,1444,1.08,41715858545,38739142811,5443270000,1.48,-23.92
2018-01-17 14:55:00,1444,1.08,41675569836,38739142811,5438400000,1.83,-24.0
2018-01-17 15:00:00,1444,1.07,41437324108,38739142811,5393670000,2.49,-24.5
2018-01-17 15:05:00,1444,1.06,41037536154,38739142811,5373530000,1.32,-25.17
2018-01-17 15:10:00,1444,1.05,40836092611,38739142811,5327550000,0.84,-25.53
2018-01-17 15:15:00,1444,1.05,40846164788,38739142811,5341310000,0.79,-25.54
2018-01-17 15:20:00,1444,1.06,41230457085,38739142811,5388390000,1.31,-24.86
2018-01-17 15:25:00,1444,1.07,41305998414,38739142811,5370570000,1.29,-24.71
2018-01-17 15:30:00,1444,1.07,41303674065,38739142811,5359550000,0.22,-24.61
2018-01-17 15:35:00,1444,1.06,41106491828,38739142811,5337130000,-0.83,-24.88
2018-01-17 15:40:00,1444,1.05,40805101297,38739142811,5317410000,-1.8,-25.32
2018-01-17 15:45:00,1444,1.05,40718713009,38739142811,5301060000,-2.15,-25.34
2018-01-17 15:50:00,1444,1.04,40231761984,38739142811,5212260000,-3.3,-26.09
2018-01-17 15:55:00,1444,1.03,39938119281,38739142811,5221010000,-3.85,-26.48
2018-01-17 16:00:00,1444,1.04,40165905441,38739142811,5216930000,-2.94,-25.9
2018-01-17 16:05:00,1444,1.03,39983056687,38739142811,5153090000,-3.08,-26.07
2018-01-17 16:10:00,1444,1.03,39796334018,38739142811,5141150000,-3.4,-26.29
2018-01-17 16:15:00,1444,1.01,39203625133,38739142811,5053040000,-4.71,-27.29
2018-01-17 16:20:00,1444,1.0,38858459371,38739142811,5040570000,-5.37,-27.86
2018-01-17 16:25:00,1444,0.98795,38272336140,38739142811,4984240000,-6.76,-28.94
2018-01-17 16:30:00,1444,0.969942,37574721656,38739142811,4932260000,-8.26,-30.26
2018-01-17 16:35:00,1444,0.969942,37574721656,38739142811,4932260000,-8.26,-30.26
2018-01-17 16:40:00,1444,0.9218040000000001,35709896800,38739142811,4736870000,-12.07,-33.72
2018-01-17 16:45:00,1444,0.934833,36214629091,38739142811,4836980000,-10.41,-32.72
2018-01-17 16:50:00,1444,0.950111,36806485715,38739142811,4920750000,-8.52,-31.56
2018-01-17 16:55:00,1444,0.950111,36806485715,38739142811,4920750000,-8.52,-31.56
2018-01-17 17:00:00,1444,0.9254370000000001,35850636106,38739142811,4830460000,-9.83,-33.24
2018-01-17 17:05:00,1444,0.919803,35632379775,38739142811,4797590000,-9.93,-33.59
2018-01-17 17:10:00,1444,0.932953,36141799503,38739142811,4912710000,-8.09,-32.59
2018-01-17 17:15:00,1444,0.94786,36719283905,38739142811,4983060000,-5.74,-31.48
2018-01-17 17:20:00,1444,0.939105,36380122710,38739142811,4940540000,-5.61,-32.12
2018-01-17 17:25:00,1444,0.9248350000000001,35827315142,38739142811,4884580000,-5.61,-33.16
2018-01-17 17:30:00,1444,0.910308,35264551614,38739142811,4867320000,-6.04,-34.27
2018-01-17 17:35:00,1444,0.897797,34779886198,38739142811,4797980000,-6.56,-35.23
2018-01-17 17:40:00,1444,0.9007139999999999,34892888278,38739142811,4867930000,-5.35,-35.04
2018-01-17 17:45:00,1444,0.922341,35730699719,38739142811,5024260000,-2.16,-33.46
2018-01-17 17:50:00,1444,0.933793,36174340383,38739142811,5021300000,-0.19,-32.58
2018-01-17 17:55:00,1444,0.93916,36382253362,38739142811,5085500000,0.77,-32.1
2018-01-17 18:00:00,1444,0.927652,35936443307,38739142811,5016070000,-0.86,-32.82
2018-01-17 18:05:00,1444,0.920107,35644156474,38739142811,4988840000,-1.73,-33.38
2018-01-17 18:10:00,1444,0.9442139999999999,36578040990,38739142811,5163380000,1.23,-31.41
2018-01-17 18:15:00,1444,0.970108,37581152354,38739142811,5252540000,4.47,-29.4
2018-01-17 18:20:00,1444,0.960311,37201624972,38739142811,5234030000,3.85,-29.96
2018-01-17 18:25:00,1444,0.9582139999999999,37120388989,38739142811,5241410000,3.93,-29.94
2018-01-17 18:30:00,1444,0.9844639999999999,38137291488,38739142811,5407310000,6.96,-27.86
2018-01-17 18:35:00,1444,0.982582,38064384422,38739142811,5391010000,6.99,-27.81
2018-01-17 18:40:00,1444,0.97906,37927945161,38739142811,5394600000,6.6,-27.84
2018-01-17 18:45:00,1444,0.99319,38475329248,38739142811,5475060000,8.09,-26.57
2018-01-17 18:50:00,1444,1.01,39247787756,38739142811,5615150000,9.65,-24.85
2018-01-17 18:55:00,1444,1.02,39480610004,38739142811,5611750000,9.44,-24.18
2018-01-17 19:00:00,1444,1.04,40106634552,38739142811,5732840000,10.52,-22.85
2018-01-17 19:05:00,1444,1.06,40922868291,38739142811,5877340000,12.12,-21.11
2018-01-17 19:10:00,1444,1.04,40428556829,38739142811,5773580000,10.36,-21.87
2018-01-17 19:15:00,1444,1.05,40678036909,38739142811,5848550000,10.28,-21.16
2018-01-17 19:20:00,1444,1.07,41282367537,38739142811,5972770000,11.01,-19.77
2018-01-17 19:25:00,1444,1.05,40647820377,38739142811,5840240000,8.35,-20.78
