time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
2018-01-17 11:25:00,1451,2.48,6905187082,2779530283,245908000,-1.79,-16.55
2018-01-17 11:30:00,1451,2.5,6944017120,2779530283,245819000,-1.23,-16.09
2018-01-17 11:35:00,1451,2.52,7015784592,2779530283,247390000,0.18,-14.62
2018-01-17 11:45:00,1451,2.51,6979178178,2779530283,244964000,-0.64,-14.46
2018-01-17 11:50:00,1451,2.5,6950132087,2779530283,244165000,-1.12,-14.82
2018-01-17 11:55:00,1451,2.46,6837839063,2779530283,238944000,-3.01,-16.0
2018-01-17 12:00:00,1451,2.39,6640186665,2779530283,229451000,-5.91,-18.26
2018-01-17 12:05:00,1451,2.38,6608916949,2779530283,227751000,-5.82,-18.54
2018-01-17 12:10:00,1451,2.37,6576174082,2779530283,225890000,-6.09,-18.88
2018-01-17 12:15:00,1451,2.35,6536287823,2779530283,223690000,-6.19,-19.37
2018-01-17 12:20:00,1451,2.33,6466799566,2779530283,220562000,-6.85,-20.27
2018-01-17 12:25:00,1451,2.36,6553048391,2779530283,223351000,-5.7,-19.21
2018-01-17 13:00:00,1451,2.2,6116245207,2779530283,209251000,-8.6,-25.24
2018-01-17 13:05:00,1451,2.17,6025493543,2779530283,207401000,-8.2,-26.34
2018-01-17 13:10:00,1451,2.28,6333131955,2779530283,218315000,-3.29,-22.62
2018-01-17 13:15:00,1451,2.36,6561887297,2779530283,226232000,1.34,-19.85
2018-01-17 13:20:00,1451,2.38,6610139943,2779530283,227601000,2.87,-19.31
2018-01-17 13:25:00,1451,2.36,6559246743,2779530283,225410000,2.68,-20.0
2018-01-17 13:30:00,1451,2.32,6440394028,2779530283,221428000,0.97,-21.64
2018-01-17 13:35:00,1451,2.35,6526337104,2779530283,224979000,3.31,-20.73
2018-01-17 13:40:00,1451,2.38,6621397040,2779530283,228141000,5.59,-19.65
2018-01-17 13:45:00,1451,2.36,6556217055,2779530283,226173000,4.92,-20.6
2018-01-17 13:50:00,1451,2.32,6459906331,2779530283,222596000,3.42,-21.9
2018-01-17 13:55:00,1451,2.27,6319984776,2779530283,217790000,1.56,-23.75
2018-01-17 14:00:00,1451,2.3,6394781936,2779530283,220817000,3.0,-22.95
2018-01-17 14:05:00,1451,2.25,6266173070,2779530283,216027000,0.29,-24.63
2018-01-17 14:10:00,1451,2.24,6234514220,2779530283,215460000,-1.11,-25.12
2018-01-17 14:15:00,1451,2.28,6329963290,2779530283,218904000,-0.59,-24.02
2018-01-17 14:25:00,1451,2.29,6373852073,2779530283,219666000,-0.98,-23.63
2018-01-17 14:30:00,1451,2.3,6391613272,2779530283,220030000,-1.75,-23.41
2018-01-17 14:35:00,1451,2.32,6437725679,2779530283,221207000,-1.77,-22.82
2018-01-17 14:40:00,1451,2.37,6597465284,2779530283,227057000,0.89,-21.02
2018-01-17 14:45:00,1451,2.38,6619562550,2779530283,227490000,2.04,-20.8
2018-01-17 14:50:00,1451,2.37,6600911902,2779530283,227075000,1.96,-21.02
2018-01-17 14:55:00,1451,2.38,6602940959,2779530283,227213000,2.38,-21.0
2018-01-17 15:00:00,1451,2.35,6533953017,2779530283,224849000,1.97,-21.85
2018-01-17 15:05:00,1451,2.33,6481253123,2779530283,223452000,1.81,-22.5
2018-01-17 15:10:00,1451,2.32,6453291049,2779530283,222550000,1.88,-22.86
2018-01-17 15:15:00,1451,2.31,6433556384,2779530283,221991000,1.63,-23.14
2018-01-17 15:20:00,1451,2.34,6512078114,2779530283,224626000,2.73,-22.23
2018-01-17 15:25:00,1451,2.34,6516858906,2779530283,225039000,2.81,-22.19
2018-01-17 15:30:00,1451,2.35,6536732548,2779530283,225442000,2.23,-21.95
2018-01-17 15:35:00,1451,2.34,6515913866,2779530283,224666000,0.57,-22.14
2018-01-17 15:40:00,1451,2.3,6388944923,2779530283,220771000,-1.76,-23.62
2018-01-17 15:45:00,1451,2.31,6408540611,2779530283,221487000,-2.39,-23.32
