time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
2018-01-17 11:25:00,1452,9.54,5815328336,609350922,1503360000,-2.07,-13.14
2018-01-17 11:30:00,1452,9.55,5819624260,609350922,1503880000,-1.94,-12.8
2018-01-17 11:35:00,1452,9.61,5855831892,609350922,1499630000,-1.47,-11.84
2018-01-17 11:45:00,1452,9.51,5796001856,609351146,1480780000,-2.58,-12.28
2018-01-17 11:50:00,1452,9.48,5773912877,609351146,1467870000,-3.32,-12.44
2018-01-17 11:55:00,1452,9.4,5730265054,609351146,1442110000,-4.05,-12.98
2018-01-17 12:00:00,1452,9.22,5621044955,609351146,1411690000,-5.47,-14.65
2018-01-17 12:05:00,1452,9.2,5605518688,609351146,1429850000,-5.59,-14.79
2018-01-17 12:10:00,1452,9.28,5657636491,609351146,1418420000,-3.67,-14.13
2018-01-17 12:15:00,1452,9.25,5638825821,609351146,1401140000,-3.86,-14.41
2018-01-17 12:20:00,1452,9.18,5592314048,609351146,1387770000,-4.52,-15.35
2018-01-17 12:25:00,1452,9.13,5565472270,609353163,1383680000,-4.74,-15.88
2018-01-17 13:00:00,1452,8.98,5473601446,609355348,1336300000,-3.29,-17.66
2018-01-17 13:05:00,1452,8.89,5416066114,609355348,1319270000,-3.8,-18.6
2018-01-17 13:10:00,1452,8.96,5460841545,609355348,1359000000,-2.59,-17.94
2018-01-17 13:15:00,1452,9.26,5641082764,609355348,1384290000,0.94,-15.25
2018-01-17 13:20:00,1452,9.43,5747258821,609370418,1399970000,3.12,-13.77
2018-01-17 13:25:00,1452,9.42,5743297913,609370418,1385130000,3.63,-13.86
2018-01-17 13:30:00,1452,9.31,5676206230,609370418,1363770000,2.38,-15.03
2018-01-17 13:35:00,1452,9.26,5641514772,609370418,1373150000,1.92,-15.69
2018-01-17 13:40:00,1452,9.27,5649588930,609370418,1362470000,2.28,-15.76
2018-01-17 13:45:00,1452,9.2,5604355364,609370418,1348570000,1.73,-16.55
2018-01-17 13:50:00,1452,9.02,5494894155,609370418,1334980000,-0.03,-18.3
2018-01-17 13:55:00,1452,8.88,5413921014,609370418,1320700000,-1.55,-19.62
2018-01-17 14:00:00,1452,8.86,5401959073,609370418,1325070000,-1.94,-19.93
2018-01-17 14:05:00,1452,9.0,5485893754,609370418,1320570000,-0.92,-18.83
2018-01-17 14:10:00,1452,8.85,5392696643,609370418,1313210000,-2.6,-20.2
2018-01-17 14:15:00,1452,8.98,5474803213,609370418,1322600000,-2.48,-19.08
2018-01-17 14:25:00,1452,9.13,5560724442,609370418,1329720000,-1.02,-17.81
2018-01-17 14:30:00,1452,9.09,5537635397,609370418,1322700000,-2.01,-18.12
2018-01-17 14:35:00,1452,9.1,5547470635,609370418,1326420000,-2.19,-17.95
