Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
8,2018-01-17 11:25:00,1450,0.411229,7357217335,17890803748,443714000,-1.09,-14.33
1450,2018-01-17 11:30:00,1450,0.412253,7375537518,17890803748,443277000,-0.45,-13.81
2892,2018-01-17 11:35:00,1450,0.412866,7386504580,17890803748,442010000,-0.49,-13.37
4334,2018-01-17 11:45:00,1450,0.409,7317339224,17890804948,437982000,-1.66,-13.72
5776,2018-01-17 11:50:00,1450,0.407859,7296925815,17890804948,435812000,-2.14,-13.85
7218,2018-01-17 11:55:00,1450,0.405104,7247636648,17890804948,428606000,-2.94,-14.39
8660,2018-01-17 12:00:00,1450,0.39469,7061321805,17890804948,418029000,-5.31,-16.62
10102,2018-01-17 12:05:00,1450,0.391171,6998364884,17890807048,414399000,-5.86,-17.23
11544,2018-01-17 12:10:00,1450,0.395881,7082630585,17890807048,412222000,-4.53,-16.2
12986,2018-01-17 12:15:00,1450,0.391705,7007918575,17890807048,407029000,-5.18,-17.12
14428,2018-01-17 12:20:00,1450,0.383414,6859585894,17890807048,399216000,-7.01,-19.09
15870,2018-01-17 12:25:00,1450,0.380499,6807434648,17890808248,394239000,-7.72,-19.68
17312,2018-01-17 13:00:00,1450,0.366755,6561543819,17890809448,372066000,-6.83,-23.45
18754,2018-01-17 13:05:00,1450,0.362563,6486545546,17890809448,370614000,-7.46,-24.37
20196,2018-01-17 13:10:00,1450,0.366777,6561937417,17890809448,375413000,-5.56,-23.61
21638,2018-01-17 13:15:00,1450,0.377544,6754567762,17890809448,382171000,-2.0,-21.53
23080,2018-01-17 13:20:00,1450,0.386992,6923600827,17890811248,387504000,1.75,-19.64
24522,2018-01-17 13:25:00,1450,0.38910700000000004,6961439892,17890811248,390387000,3.04,-19.44
25964,2018-01-17 13:30:00,1450,0.382126,6836544139,17890811248,385104000,1.03,-21.11
27406,2018-01-17 13:35:00,1450,0.378425,6770330247,17890811248,382514000,0.45,-22.13
28848,2018-01-17 13:40:00,1450,0.384273,6874956057,17890812148,383878000,2.3,-21.17
30290,2018-01-17 13:45:00,1450,0.381344,6822553868,17890812148,382958000,2.08,-22.08
31732,2018-01-17 13:50:00,1450,0.374479,6699733442,17890812148,377900000,0.64,-23.65
33174,2018-01-17 13:55:00,1450,0.367477,6574461976,17890812148,372286000,-1.03,-25.27
34616,2018-01-17 14:00:00,1450,0.361551,6468441131,17890812448,368474000,-2.26,-26.69
36058,2018-01-17 14:05:00,1450,0.370735,6632750353,17890812448,372516000,-0.23,-25.0
37500,2018-01-17 14:10:00,1450,0.362967,6493774522,17890812448,367054000,-3.2,-26.69
38942,2018-01-17 14:15:00,1450,0.368104,6585679625,17890812448,369349000,-2.09,-25.69
40384,2018-01-17 14:25:00,1450,0.375058,6710092448,17890812748,374040000,-1.34,-24.27
41826,2018-01-17 14:30:00,1450,0.37414400000000003,6693740245,17890812748,373092000,-2.33,-24.39
43268,2018-01-17 14:35:00,1450,0.376081,6728394749,17890812748,372779000,-1.76,-23.96
44710,2018-01-17 14:40:00,1450,0.380805,6812910949,17890812748,378164000,-0.42,-22.93
46152,2018-01-17 14:45:00,1450,0.389137,6961977200,17890812748,381176000,2.51,-21.16
47594,2018-01-17 14:50:00,1450,0.384802,6884420527,17890812748,377549000,1.79,-21.92
49036,2018-01-17 14:55:00,1450,0.38360900000000003,6863076787,17890812748,378342000,2.56,-22.09
50478,2018-01-17 15:00:00,1450,0.383337,6858210486,17890812748,377389000,3.09,-22.04
51920,2018-01-17 15:05:00,1450,0.376781,6740918431,17890813048,373042000,1.96,-23.34
53362,2018-01-17 15:10:00,1450,0.37657199999999996,6737179251,17890813048,372165000,2.45,-23.39
54804,2018-01-17 15:15:00,1450,0.371635,6648852307,17890813048,368797000,0.83,-24.37
56246,2018-01-17 15:20:00,1450,0.37496799999999997,6708482387,17890813048,370652000,1.4,-23.66
57688,2018-01-17 15:25:00,1450,0.378759,6776306687,17890813648,372643000,2.04,-22.88
59130,2018-01-17 15:30:00,1450,0.37805900000000003,6763783117,17890813648,371682000,0.77,-22.94
60572,2018-01-17 15:35:00,1450,0.376288,6732098486,17890813648,370161000,-0.53,-23.22
62014,2018-01-17 15:40:00,1450,0.373,6673273491,17890813648,367278000,-1.98,-23.79
63456,2018-01-17 15:45:00,1450,0.372739,6668604100,17890813948,366350000,-2.35,-23.77
64898,2018-01-17 15:50:00,1450,0.371284,6642572966,17890813948,363325000,-2.83,-23.98
66340,2018-01-17 15:55:00,1450,0.36340300000000003,6501575461,17890813948,359673000,-4.91,-25.5
67782,2018-01-17 16:00:00,1450,0.365465,6538466320,17890813948,360161000,-4.04,-24.96
69224,2018-01-17 16:05:00,1450,0.364682,6524457922,17890814248,357007000,-3.48,-25.01
70666,2018-01-17 16:10:00,1450,0.360239,6444969034,17890814248,354198000,-4.69,-25.83
72108,2018-01-17 16:15:00,1450,0.355232,6355389727,17890814248,348730000,-5.81,-26.79
73550,2018-01-17 16:20:00,1450,0.354646,6344906135,17890815448,347962000,-5.54,-26.86
74992,2018-01-17 16:25:00,1450,0.346144,6192798422,17890815448,344294000,-7.71,-28.63
76434,2018-01-17 16:30:00,1450,0.338287,6052230285,17890815448,338048000,-9.79,-30.3
77876,2018-01-17 16:35:00,1450,0.338287,6052230285,17890815448,338048000,-9.79,-30.3
79318,2018-01-17 16:40:00,1450,0.326669,5844375184,17890816648,329051000,-12.06,-32.7
80760,2018-01-17 16:45:00,1450,0.32345,5786784645,17890816648,329247000,-12.47,-33.34
82202,2018-01-17 16:50:00,1450,0.325489,5823264020,17890816648,333506000,-11.37,-32.89
83644,2018-01-17 16:55:00,1450,0.325489,5823264020,17890816648,333506000,-11.37,-32.89
85087,2018-01-17 17:00:00,1450,0.31400900000000004,5617877633,17890817248,328561000,-13.08,-35.18
86529,2018-01-17 17:05:00,1450,0.312316,5587588480,17890817248,328444000,-13.14,-35.49
87971,2018-01-17 17:10:00,1450,0.316202,5657112195,17890817248,332883000,-11.28,-34.66
89413,2018-01-17 17:15:00,1450,0.322365,5767373302,17890817248,338663000,-8.55,-33.38
90855,2018-01-17 17:20:00,1450,0.319801,5721501247,17890817248,337687000,-8.02,-33.92
92297,2018-01-17 17:25:00,1450,0.315458,5643801427,17890817248,335223000,-8.0,-34.88
93739,2018-01-17 17:30:00,1450,0.310761,5559768259,17890817248,333174000,-7.69,-35.94
95181,2018-01-17 17:35:00,1450,0.30754499999999996,5502231391,17890817248,331370000,-8.21,-36.72
96623,2018-01-17 17:40:00,1450,0.305034,5457308021,17890818798,331458000,-7.64,-37.34
98065,2018-01-17 17:45:00,1450,0.311838,5579037152,17890818798,340237000,-4.25,-36.04
99507,2018-01-17 17:50:00,1450,0.317988,5689065688,17890818798,345722000,-1.24,-34.83
100949,2018-01-17 17:55:00,1450,0.32189,5758875663,17890818798,351018000,0.62,-34.06
102390,2018-01-17 18:00:00,1450,0.32162199999999996,5754081020,17890819098,349453000,0.73,-34.07
103833,2018-01-17 18:05:00,1450,0.318419,5696776726,17890819098,346483000,-0.05,-34.66
105275,2018-01-17 18:10:00,1450,0.319821,5721859655,17890819098,351954000,0.69,-34.3
106717,2018-01-17 18:15:00,1450,0.33115,5924544744,17890819098,358871000,4.57,-31.91
108158,2018-01-17 18:20:00,1450,0.332389,5946711469,17890819098,360902000,5.4,-31.57
109600,2018-01-17 18:25:00,1450,0.331905,5938052313,17890819098,360970000,5.74,-31.55
111042,2018-01-17 18:30:00,1450,0.340862,6098300379,17890819098,369935000,8.81,-29.58
112484,2018-01-17 18:35:00,1450,0.34229699999999996,6123973705,17890819098,374340000,9.49,-29.15
113926,2018-01-17 18:40:00,1450,0.340911,6099177030,17890819098,372276000,8.94,-29.28
115368,2018-01-17 18:45:00,1450,0.341817,6115386112,17890819098,375125000,8.92,-28.86
116810,2018-01-17 18:50:00,1450,0.34984,6258924153,17890819098,382725000,11.09,-26.94
118252,2018-01-17 18:55:00,1450,0.355691,6363603336,17890819098,385216000,12.33,-25.51
119694,2018-01-17 19:00:00,1450,0.357621,6398132617,17890819098,389087000,11.62,-24.87
121136,2018-01-17 19:05:00,1450,0.36780300000000005,6580296937,17890819098,398220000,13.76,-22.37
122578,2018-01-17 19:10:00,1450,0.366563,6558112321,17890819098,399041000,12.68,-22.46
124020,2018-01-17 19:15:00,1450,0.364195,6515746861,17890819098,401448000,11.03,-22.74
125463,2018-01-17 19:20:00,1450,0.36787800000000004,6581638748,17890819098,403613000,10.45,-21.88
126906,2018-01-17 19:25:00,1450,0.368104,6585682073,17890819098,402777000,9.36,-21.42
128349,2018-01-17 19:30:00,1450,0.356008,6369274725,17890819098,393201000,5.77,-23.88
129792,2018-01-17 19:35:00,1450,0.35322,6319395122,17890819098,391023000,4.39,-24.22
131241,2018-01-17 19:40:00,1450,0.343534,6146104751,17890819398,382921000,0.06,-26.06
132689,2018-01-17 19:45:00,1450,0.348366,6232553190,17890819398,386927000,0.39,-24.82
134137,2018-01-17 19:50:00,1450,0.34996,6261071157,17890819398,387417000,-0.25,-24.31
135585,2018-01-17 19:55:00,1450,0.34926999999999997,6248726491,17890819398,387146000,-0.85,-24.32
137033,2018-01-17 20:00:00,1450,0.355983,6368827669,17890819698,390778000,-0.47,-22.71
138481,2018-01-17 20:10:00,1450,0.357074,6388346553,17890819698,392997000,-1.19,-22.32
139929,2018-01-17 20:15:00,1450,0.353848,6330630769,17890819698,389838000,-3.15,-22.88
141377,2018-01-17 20:20:00,1450,0.352681,6309752182,17890819698,387617000,-3.12,-23.03
142825,2018-01-17 20:25:00,1450,0.347935,6224842665,17890820598,383778000,-4.25,-23.98
144273,2018-01-17 20:30:00,1450,0.343762,6150184270,17890820598,378582000,-5.21,-24.8
145721,2018-01-17 20:35:00,1450,0.344484,6163101443,17890820598,378904000,-3.59,-24.54
147169,2018-01-17 20:40:00,1450,0.342949,6135639033,17890820598,376675000,-3.72,-24.75
148617,2018-01-17 20:45:00,1450,0.345222,6176305076,17890821198,378404000,-2.1,-24.1
150065,2018-01-17 20:50:00,1450,0.349046,6244719576,17890821198,381018000,-0.29,-23.09
151513,2018-01-17 20:55:00,1450,0.345605,6183157260,17890821198,378745000,-1.27,-23.71
152961,2018-01-17 21:00:00,1450,0.34510599999999997,6174229740,17890821198,378759000,-1.72,-23.73
154409,2018-01-17 21:05:00,1450,0.344071,6155712740,17890821198,376206000,-2.37,-23.9
155857,2018-01-17 21:10:00,1450,0.34275900000000004,6132239983,17890821198,374636000,-2.94,-24.15
157305,2018-01-17 21:15:00,1450,0.345502,6181314506,17890821198,383022000,-1.81,-23.5
158753,2018-01-17 21:20:00,1450,0.352211,6301344025,17890821198,386082000,0.09,-21.94
160201,2018-01-17 21:25:00,1450,0.356864,6384590123,17890821498,387323000,2.26,-20.74
161649,2018-01-17 21:30:00,1450,0.354616,6344371556,17890821498,386126000,2.12,-21.11
163097,2018-01-17 21:35:00,1450,0.357169,6390046824,17890821498,387907000,3.05,-20.54
164545,2018-01-17 21:40:00,1450,0.353639,6326892224,17890821498,386666000,2.33,-21.22
165993,2018-01-17 21:45:00,1450,0.361136,6461019713,17890821498,391815000,4.56,-19.34
167440,2018-01-17 21:50:00,1450,0.371224,6641502320,17890821498,398670000,7.54,-17.17
168888,2018-01-17 21:55:00,1450,0.378421,6770262562,17890821498,411823000,9.59,-15.59
170336,2018-01-17 22:00:00,1450,0.384081,6871524612,17890821498,413468000,11.22,-14.28
171784,2018-01-17 22:05:00,1450,0.391009,6995472223,17890821498,425749000,12.9,-12.62
173232,2018-01-17 22:10:00,1450,0.3902,6980998549,17890821498,416598000,12.21,-12.66
174680,2018-01-17 22:15:00,1450,0.396874,7100401891,17890821498,432533000,12.9,-10.55
176128,2018-01-17 22:20:00,1450,0.407472,7290008940,17890821798,455534000,15.92,-7.79
177576,2018-01-17 22:25:00,1450,0.413297,7394222977,17890821798,455818000,16.6,-6.15
179024,2018-01-17 22:30:00,1450,0.41522600000000004,7428734372,17890821798,448099000,15.63,-5.39
180472,2018-01-17 22:35:00,1450,0.41596000000000005,7441866235,17890821798,448660000,14.95,-4.83
181920,2018-01-17 22:40:00,1450,0.404179,7231094464,17890821798,443444000,10.51,-7.07
183368,2018-01-17 22:45:00,1450,0.404179,7231094464,17890821798,443444000,10.51,-7.07
184816,2018-01-17 22:50:00,1450,0.413468,7397282307,17890821798,461163000,10.06,-3.72
186264,2018-01-17 22:55:00,1450,0.429453,7683267094,17890821798,466294000,11.88,0.71
187712,2018-01-17 23:00:00,1450,0.43746599999999997,7826626249,17890821798,476585000,13.42,3.44
189160,2018-01-17 23:05:00,1450,0.436354,7806731655,17890821798,471695000,11.63,4.12
190608,2018-01-17 23:10:00,1450,0.42747799999999997,7647932721,17890821798,470310000,7.99,2.95
192056,2018-01-17 23:15:00,1450,0.43500200000000006,7782543264,17890821798,475545000,8.66,5.6
193504,2018-01-17 23:20:00,1450,0.43473100000000003,7777694851,17890821798,475528000,7.64,6.28
