Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
5,2018-01-17 11:25:00,1448,176.14,9651298201,54793958,1353810000,-1.36,-12.67
1447,2018-01-17 11:30:00,1448,176.17,9652996814,54793958,1350310000,-0.83,-12.11
2889,2018-01-17 11:35:00,1448,176.36,9663626842,54793958,1349520000,-0.9,-12.01
4331,2018-01-17 11:45:00,1448,175.37,9609347951,54794083,1336080000,-1.55,-12.01
5773,2018-01-17 11:50:00,1448,174.3,9550499105,54794083,1326970000,-2.16,-12.39
7215,2018-01-17 11:55:00,1448,173.1,9484910588,54794083,1313860000,-2.87,-12.89
8657,2018-01-17 12:00:00,1448,170.48,9341130914,54794083,1287560000,-4.43,-14.11
10099,2018-01-17 12:05:00,1448,169.98,9313987045,54794283,1276290000,-4.06,-14.32
11541,2018-01-17 12:10:00,1448,170.62,9348891003,54794283,1275200000,-3.62,-13.96
12983,2018-01-17 12:15:00,1448,169.93,9311082948,54794283,1265650000,-3.84,-14.34
14425,2018-01-17 12:20:00,1448,167.83,9195905364,54794283,1249750000,-4.89,-15.5
15867,2018-01-17 12:25:00,1448,167.53,9179989547,54794458,1248600000,-4.91,-15.71
17309,2018-01-17 13:00:00,1448,164.31,9003351359,54794908,1215030000,-3.53,-17.85
18751,2018-01-17 13:05:00,1448,162.8,8920720637,54794908,1204290000,-4.19,-18.64
20193,2018-01-17 13:10:00,1448,165.17,9050310595,54794908,1221150000,-2.5,-17.46
21635,2018-01-17 13:15:00,1448,169.14,9268175150,54794908,1249010000,0.34,-15.51
23077,2018-01-17 13:20:00,1448,172.14,9432548115,54795158,1269360000,2.26,-14.04
24519,2018-01-17 13:25:00,1448,171.96,9422520601,54795158,1267030000,2.95,-14.22
25961,2018-01-17 13:30:00,1448,169.76,9302135638,54795158,1250280000,1.58,-15.47
27403,2018-01-17 13:35:00,1448,169.25,9273861337,54795158,1245570000,1.36,-16.02
28845,2018-01-17 13:40:00,1448,169.46,9285360125,54795433,1246150000,1.68,-15.95
30287,2018-01-17 13:45:00,1448,168.28,9220975491,54795433,1237650000,1.3,-16.77
31729,2018-01-17 13:50:00,1448,165.94,9092754177,54795433,1219510000,0.17,-18.06
33171,2018-01-17 13:55:00,1448,163.68,8968861703,54795433,1203690000,-1.14,-19.3
34613,2018-01-17 14:00:00,1448,163.31,8948776276,54795583,1202830000,-1.23,-19.48
36055,2018-01-17 14:05:00,1448,163.96,8984448201,54795583,1206730000,-1.54,-19.27
37497,2018-01-17 14:10:00,1448,162.42,8899789025,54795583,1194710000,-2.9,-20.09
38939,2018-01-17 14:15:00,1448,164.7,9024996932,54795583,1209110000,-1.9,-19.0
40381,2018-01-17 14:25:00,1448,165.76,9083100971,54795708,1216400000,-2.25,-18.49
41823,2018-01-17 14:30:00,1448,165.39,9062881354,54795708,1212130000,-2.46,-18.67
43265,2018-01-17 14:35:00,1448,166.51,9124142956,54795708,1217110000,-2.05,-18.12
44707,2018-01-17 14:40:00,1448,169.8,9304146857,54795708,1237410000,0.41,-16.59
46149,2018-01-17 14:45:00,1448,171.28,9385443148,54795908,1247580000,2.12,-15.79
47591,2018-01-17 14:50:00,1448,169.58,9292454492,54795908,1235180000,1.49,-16.67
49033,2018-01-17 14:55:00,1448,168.9,9255193275,54795908,1228800000,1.59,-16.95
50475,2018-01-17 15:00:00,1448,168.59,9237877768,54795908,1225650000,1.99,-17.12
51917,2018-01-17 15:05:00,1448,166.82,9141251150,54796108,1213190000,1.34,-18.01
53359,2018-01-17 15:10:00,1448,166.49,9122894454,54796108,1210340000,1.53,-18.17
54801,2018-01-17 15:15:00,1448,165.87,9088866071,54796108,1206520000,1.03,-18.51
56243,2018-01-17 15:20:00,1448,167.38,9171662990,54796108,1217500000,1.57,-17.79
57685,2018-01-17 15:25:00,1448,167.68,9188126975,54796258,1218610000,1.31,-17.65
59127,2018-01-17 15:30:00,1448,166.88,9144454357,54796258,1213260000,0.2,-18.01
60569,2018-01-17 15:35:00,1448,165.97,9094644558,54796258,1208270000,-0.96,-18.41
62011,2018-01-17 15:40:00,1448,164.52,9014916003,54796258,1198880000,-2.18,-19.07
63453,2018-01-17 15:45:00,1448,164.24,8999845614,54796583,1196660000,-2.88,-19.15
64895,2018-01-17 15:50:00,1448,162.68,8914308147,54796583,1185510000,-3.62,-19.79
66337,2018-01-17 15:55:00,1448,161.46,8847456316,54796583,1177560000,-4.34,-20.4
67779,2018-01-17 16:00:00,1448,162.48,8903348831,54796583,1183160000,-3.12,-19.85
69221,2018-01-17 16:05:00,1448,161.83,8867814169,54796758,1174580000,-3.29,-20.12
70663,2018-01-17 16:10:00,1448,159.8,8756467156,54796758,1159140000,-4.53,-21.09
72105,2018-01-17 16:15:00,1448,157.44,8627256400,54796758,1143610000,-5.78,-22.27
73547,2018-01-17 16:20:00,1448,157.76,8644654580,54796933,1152830000,-5.19,-22.23
74989,2018-01-17 16:25:00,1448,155.31,8510511688,54796933,1138390000,-6.48,-23.5
76431,2018-01-17 16:30:00,1448,154.25,8452536533,54796933,1134360000,-7.14,-24.1
77873,2018-01-17 16:35:00,1448,154.25,8452536533,54796933,1134360000,-7.14,-24.1
79315,2018-01-17 16:40:00,1448,150.43,8243359450,54797183,1118360000,-8.29,-26.09
80757,2018-01-17 16:45:00,1448,149.38,8185438828,54797183,1121910000,-8.28,-26.64
82199,2018-01-17 16:50:00,1448,150.84,8265826296,54797183,1138520000,-7.13,-25.9
83641,2018-01-17 16:55:00,1448,150.84,8265826296,54797183,1138520000,-7.13,-25.9
85083,2018-01-17 17:00:00,1448,147.85,8102012289,54797383,1126720000,-7.81,-27.4
86525,2018-01-17 17:05:00,1448,146.28,8015980397,54797383,1121950000,-8.38,-28.16
87967,2018-01-17 17:10:00,1448,147.06,8058612761,54797383,1132440000,-7.72,-27.77
89409,2018-01-17 17:15:00,1448,149.68,8202017513,54797383,1156310000,-5.04,-26.5
90851,2018-01-17 17:20:00,1448,149.12,8171254935,54797608,1155620000,-4.63,-26.8
92293,2018-01-17 17:25:00,1448,147.44,8079523739,54797608,1146870000,-4.88,-27.72
93735,2018-01-17 17:30:00,1448,144.71,7929816673,54797608,1130200000,-5.95,-29.05
95177,2018-01-17 17:35:00,1448,142.17,7790575951,54797608,1117020000,-7.07,-30.35
96619,2018-01-17 17:40:00,1448,141.01,7726878059,54797833,1119780000,-7.18,-30.98
98061,2018-01-17 17:45:00,1448,144.93,7941630768,54797833,1156330000,-3.57,-29.11
99503,2018-01-17 17:50:00,1448,147.14,8062733979,54797833,1176840000,-1.72,-28.1
100945,2018-01-17 17:55:00,1448,147.68,8092489202,54797833,1183790000,-0.8,-27.8
102387,2018-01-17 18:00:00,1448,145.96,7998273419,54798083,1174750000,-1.88,-28.59
103829,2018-01-17 18:05:00,1448,144.66,7927090709,54798083,1168550000,-2.73,-29.18
105271,2018-01-17 18:10:00,1448,147.95,8107266806,54798083,1196950000,-0.2,-27.53
106713,2018-01-17 18:15:00,1448,153.95,8436110103,54798083,1246890000,4.41,-24.54
108155,2018-01-17 18:20:00,1448,154.19,8449179030,54798258,1252990000,4.62,-24.42
109597,2018-01-17 18:25:00,1448,154.06,8442274449,54798258,1254620000,5.75,-24.32
111039,2018-01-17 18:30:00,1448,158.1,8663878605,54798258,1291240000,8.6,-22.25
112481,2018-01-17 18:35:00,1448,159.68,8749911871,54798258,1308250000,9.96,-21.39
113923,2018-01-17 18:40:00,1448,159.45,8737540431,54798683,1311520000,9.96,-21.5
115365,2018-01-17 18:45:00,1448,160.31,8784667299,54798683,1320260000,10.71,-20.94
116807,2018-01-17 18:50:00,1448,163.5,8959365501,54798683,1348490000,12.92,-19.07
118249,2018-01-17 18:55:00,1448,164.88,9034932885,54798683,1363120000,13.23,-18.27
119691,2018-01-17 19:00:00,1448,167.04,9153871084,54798833,1382990000,13.28,-17.05
121133,2018-01-17 19:05:00,1448,170.01,9316459222,54798833,1412040000,14.26,-15.54
122575,2018-01-17 19:10:00,1448,169.35,9280456389,54798833,1408490000,12.81,-15.56
124017,2018-01-17 19:15:00,1448,168.12,9212944226,54798833,1405480000,11.99,-16.06
125460,2018-01-17 19:20:00,1448,169.12,9267667286,54799033,1416900000,10.37,-15.39
126903,2018-01-17 19:25:00,1448,167.35,9170563399,54799033,1403580000,7.73,-16.09
128346,2018-01-17 19:30:00,1448,163.87,8979807965,54799033,1377030000,4.3,-17.53
129789,2018-01-17 19:35:00,1448,161.81,8867195952,54799033,1361970000,1.65,-18.51
131237,2018-01-17 19:40:00,1448,159.28,8728656982,54799333,1345890000,-0.44,-19.64
132685,2018-01-17 19:45:00,1448,160.06,8771016866,54799333,1354510000,-0.58,-19.14
134133,2018-01-17 19:50:00,1448,160.37,8787895061,54799333,1359210000,-2.33,-18.8
135581,2018-01-17 19:55:00,1448,162.19,8887903844,54799333,1373770000,-2.21,-17.86
137029,2018-01-17 20:00:00,1448,164.72,9026465384,54799508,1392220000,-1.46,-16.47
138477,2018-01-17 20:10:00,1448,163.77,8974515450,54799508,1384050000,-2.19,-16.84
139925,2018-01-17 20:15:00,1448,161.34,8841626643,54799508,1365540000,-4.01,-18.03
141373,2018-01-17 20:20:00,1448,161.12,8829461152,54799508,1359850000,-4.0,-18.1
142821,2018-01-17 20:25:00,1448,159.83,8758410164,54799658,1347300000,-4.07,-18.72
144269,2018-01-17 20:30:00,1448,158.32,8676046278,54799658,1334060000,-4.97,-19.39
145717,2018-01-17 20:35:00,1448,158.25,8672265101,54799658,1331360000,-3.26,-19.38
