time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
2018-01-17 11:25:00,1454,312.89,4884965242,15612355,223049000,-1.64,-11.18
2018-01-17 11:30:00,1454,313.8,4899094423,15612355,221812000,-0.88,-10.09
2018-01-17 11:35:00,1454,315.04,4918547417,15612355,221841000,-0.19,-9.34
2018-01-17 11:45:00,1454,312.1,4872683381,15612371,218743000,-0.9,-9.91
2018-01-17 11:50:00,1454,310.39,4845892552,15612371,217606000,-1.6,-9.97
2018-01-17 11:55:00,1454,307.71,4804129460,15612371,214644000,-2.63,-10.76
2018-01-17 12:00:00,1454,302.32,4719963169,15612371,209647000,-4.47,-12.18
2018-01-17 12:05:00,1454,300.85,4696961920,15612409,208195000,-4.68,-12.35
2018-01-17 12:10:00,1454,303.87,4744127006,15612409,207463000,-3.67,-11.49
2018-01-17 12:15:00,1454,301.53,4707547133,15612409,205244000,-4.1,-12.09
2018-01-17 12:20:00,1454,296.63,4631124392,15612409,201532000,-5.62,-13.5
2018-01-17 12:25:00,1454,290.93,4542132198,15612457,198375000,-7.37,-15.14
2018-01-17 13:00:00,1454,283.53,4426618407,15612522,191079000,-6.53,-17.71
2018-01-17 13:05:00,1454,281.73,4398469029,15612522,189762000,-5.89,-18.26
2018-01-17 13:10:00,1454,282.68,4413285313,15612522,190779000,-4.95,-18.02
2018-01-17 13:15:00,1454,290.13,4529739116,15612522,194624000,-1.94,-15.88
2018-01-17 13:20:00,1454,293.58,4583500958,15612549,196726000,0.72,-14.96
2018-01-17 13:25:00,1454,295.24,4609449014,15612549,197225000,1.62,-14.51
2018-01-17 13:30:00,1454,292.78,4570995306,15612549,194310000,2.0,-15.36
2018-01-17 13:35:00,1454,289.28,4516460671,15612549,192474000,1.06,-16.53
2018-01-17 13:40:00,1454,291.32,4548333758,15612576,193755000,1.92,-16.11
2018-01-17 13:45:00,1454,290.37,4533486198,15612576,192770000,1.95,-16.66
2018-01-17 13:50:00,1454,286.7,4476109981,15612576,190408000,0.82,-17.74
2018-01-17 13:55:00,1454,280.29,4375970917,15612576,187063000,-1.35,-19.85
2018-01-17 14:00:00,1454,277.7,4335619914,15612603,186202000,-2.52,-20.69
