Unnamed: 0,time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
11,2018-01-17 11:25:00,1452,9.54,5815328336,609350922,1503360000,-2.07,-13.14
1453,2018-01-17 11:30:00,1452,9.55,5819624260,609350922,1503880000,-1.94,-12.8
2895,2018-01-17 11:35:00,1452,9.61,5855831892,609350922,1499630000,-1.47,-11.84
4337,2018-01-17 11:45:00,1452,9.51,5796001856,609351146,1480780000,-2.58,-12.28
5779,2018-01-17 11:50:00,1452,9.48,5773912877,609351146,1467870000,-3.32,-12.44
7221,2018-01-17 11:55:00,1452,9.4,5730265054,609351146,1442110000,-4.05,-12.98
8663,2018-01-17 12:00:00,1452,9.22,5621044955,609351146,1411690000,-5.47,-14.65
10105,2018-01-17 12:05:00,1452,9.2,5605518688,609351146,1429850000,-5.59,-14.79
11547,2018-01-17 12:10:00,1452,9.28,5657636491,609351146,1418420000,-3.67,-14.13
12989,2018-01-17 12:15:00,1452,9.25,5638825821,609351146,1401140000,-3.86,-14.41
14431,2018-01-17 12:20:00,1452,9.18,5592314048,609351146,1387770000,-4.52,-15.35
15872,2018-01-17 12:25:00,1452,9.13,5565472270,609353163,1383680000,-4.74,-15.88
17314,2018-01-17 13:00:00,1452,8.98,5473601446,609355348,1336300000,-3.29,-17.66
18756,2018-01-17 13:05:00,1452,8.890000000000002,5416066114,609355348,1319270000,-3.8,-18.6
20198,2018-01-17 13:10:00,1452,8.960000000000003,5460841545,609355348,1359000000,-2.59,-17.94
21640,2018-01-17 13:15:00,1452,9.26,5641082764,609355348,1384290000,0.94,-15.25
23082,2018-01-17 13:20:00,1452,9.43,5747258821,609370418,1399970000,3.12,-13.77
24524,2018-01-17 13:25:00,1452,9.42,5743297913,609370418,1385130000,3.63,-13.86
25966,2018-01-17 13:30:00,1452,9.31,5676206230,609370418,1363770000,2.38,-15.03
27408,2018-01-17 13:35:00,1452,9.26,5641514772,609370418,1373150000,1.92,-15.69
28850,2018-01-17 13:40:00,1452,9.27,5649588930,609370418,1362470000,2.28,-15.76
30292,2018-01-17 13:45:00,1452,9.2,5604355364,609370418,1348570000,1.73,-16.55
31735,2018-01-17 13:50:00,1452,9.02,5494894155,609370418,1334980000,-0.03,-18.3
33177,2018-01-17 13:55:00,1452,8.880000000000003,5413921014,609370418,1320700000,-1.55,-19.62
34619,2018-01-17 14:00:00,1452,8.859999999999998,5401959073,609370418,1325070000,-1.94,-19.93
36061,2018-01-17 14:05:00,1452,9.0,5485893754,609370418,1320570000,-0.92,-18.83
37503,2018-01-17 14:10:00,1452,8.85,5392696643,609370418,1313210000,-2.6,-20.2
38944,2018-01-17 14:15:00,1452,8.98,5474803213,609370418,1322600000,-2.48,-19.08
40386,2018-01-17 14:25:00,1452,9.13,5560724442,609370418,1329720000,-1.02,-17.81
41828,2018-01-17 14:30:00,1452,9.09,5537635397,609370418,1322700000,-2.01,-18.12
43270,2018-01-17 14:35:00,1452,9.1,5547470635,609370418,1326420000,-2.19,-17.95
44712,2018-01-17 14:40:00,1452,9.24,5628870336,609370418,1344970000,-0.39,-16.94
46154,2018-01-17 14:45:00,1452,9.38,5719058088,609404283,1342300000,2.06,-15.39
47596,2018-01-17 14:50:00,1452,9.29,5662803979,609404283,1329610000,2.31,-16.21
49038,2018-01-17 14:55:00,1452,9.27,5648050301,609404283,1336090000,2.53,-16.35
50480,2018-01-17 15:00:00,1452,9.25,5634009626,609404283,1327880000,2.58,-16.52
51922,2018-01-17 15:05:00,1452,9.16,5582517684,609404579,1323710000,2.13,-17.28
53364,2018-01-17 15:10:00,1452,9.15,5573583813,609404579,1316030000,2.06,-17.35
54806,2018-01-17 15:15:00,1452,9.1,5547306287,609404579,1316470000,1.69,-17.75
56248,2018-01-17 15:20:00,1452,9.14,5568489190,609404579,1320760000,1.24,-17.47
57690,2018-01-17 15:25:00,1452,9.21,5611490248,609404739,1328140000,1.68,-16.82
59132,2018-01-17 15:30:00,1452,9.19,5601648362,609404739,1320250000,0.42,-16.88
60574,2018-01-17 15:35:00,1452,9.15,5576150867,609404739,1317860000,-0.26,-17.22
62016,2018-01-17 15:40:00,1452,9.07,5527410676,609404739,1308440000,-1.72,-17.94
63458,2018-01-17 15:45:00,1452,9.03,5505045934,609404785,1307500000,-2.14,-18.26
64901,2018-01-17 15:50:00,1452,8.99,5475904198,609404785,1288240000,-3.01,-18.6
66343,2018-01-17 15:55:00,1452,8.85,5394591317,609404785,1291640000,-4.29,-19.75
67784,2018-01-17 16:00:00,1452,8.93,5443806848,609404785,1290070000,-2.93,-19.1
69227,2018-01-17 16:05:00,1452,8.93,5440870485,609404893,1278740000,-2.98,-19.09
70669,2018-01-17 16:10:00,1452,8.85,5391325867,609404893,1272190000,-3.64,-19.84
72111,2018-01-17 16:15:00,1452,8.79,5356358215,609404893,1255630000,-4.12,-20.36
73553,2018-01-17 16:20:00,1452,8.73,5319215155,609407007,1254050000,-4.54,-21.17
74995,2018-01-17 16:25:00,1452,8.62,5252283983,609407007,1242260000,-5.62,-22.31
76437,2018-01-17 16:30:00,1452,8.45,5148678698,609407007,1228860000,-7.48,-23.84
77879,2018-01-17 16:35:00,1452,8.45,5148678698,609407007,1228860000,-7.48,-23.84
79321,2018-01-17 16:40:00,1452,8.23,5013336324,609407108,1209290000,-9.07,-26.29
80763,2018-01-17 16:45:00,1452,8.1,4933497899,609407108,1210790000,-9.98,-27.52
82205,2018-01-17 16:50:00,1452,8.2,4996382618,609407108,1218760000,-8.39,-26.66
83647,2018-01-17 16:55:00,1452,8.2,4996382618,609407108,1218760000,-8.39,-26.66
85089,2018-01-17 17:00:00,1452,8.13,4955371312,609407328,1215140000,-8.14,-27.46
86531,2018-01-17 17:05:00,1452,8.07,4916326584,609407328,1210160000,-8.63,-28.1
87973,2018-01-17 17:10:00,1452,8.02,4886490001,609407328,1234690000,-8.98,-28.52
89415,2018-01-17 17:15:00,1452,8.13,4954323131,609407328,1241100000,-6.3,-27.73
90857,2018-01-17 17:20:00,1452,8.13,4953049470,609407328,1240510000,-5.87,-27.83
92299,2018-01-17 17:25:00,1452,8.03,4895899251,609407328,1233160000,-5.55,-28.87
93741,2018-01-17 17:30:00,1452,7.89,4808400546,609407328,1225580000,-7.23,-30.19
95183,2018-01-17 17:35:00,1452,7.75,4723199308,609407328,1208190000,-7.92,-31.61
96625,2018-01-17 17:40:00,1452,7.67,4672137068,609407328,1220430000,-7.72,-32.48
