time,refID_coin,price,marketCap,CirculatingSupply,Volume24h,Movement1h,Movement24h
2018-01-17 11:25:00,1460,18.94,2218036636,117087568,107490000,-0.74,-16.59
2018-01-17 11:30:00,1460,18.9,2212615481,117087568,107385000,-0.74,-16.31
2018-01-17 11:35:00,1460,19.08,2234030797,117087568,107861000,0.28,-15.5
2018-01-17 11:45:00,1460,19.06,2232201673,117088048,106945000,0.35,-15.18
2018-01-17 11:50:00,1460,19.0,2225129555,117088048,106457000,-0.12,-15.27
2018-01-17 11:55:00,1460,18.78,2198363228,117088048,104530000,-1.52,-16.43
2018-01-17 12:00:00,1460,18.43,2158213736,117088048,101555000,-3.55,-18.05
2018-01-17 12:05:00,1460,18.21,2131865883,117088524,99719900,-4.72,-19.03
2018-01-17 12:10:00,1460,18.43,2158433269,117088524,100494000,-3.11,-18.21
2018-01-17 12:15:00,1460,18.33,2145694038,117088524,99853300,-3.58,-18.84
2018-01-17 12:20:00,1460,17.8,2084164018,117088524,97548400,-6.39,-21.43
2018-01-17 12:25:00,1460,17.6,2061117526,117088992,96529600,-7.49,-22.55
2018-01-17 13:00:00,1460,17.41,2039027633,117089940,93538300,-5.49,-24.85
2018-01-17 13:05:00,1460,17.21,2015246666,117089940,92519000,-5.56,-26.0
2018-01-17 13:10:00,1460,17.36,2032810157,117089940,93455000,-3.91,-25.58
2018-01-17 13:15:00,1460,18.03,2110932565,117089940,96336300,0.86,-23.06
2018-01-17 13:20:00,1460,18.46,2161535916,117090416,98288900,3.63,-21.22
2018-01-17 13:25:00,1460,18.64,2182729281,117090416,98925000,5.26,-20.8
2018-01-17 13:30:00,1460,18.46,2161172935,117090416,98187600,4.82,-21.91
2018-01-17 13:35:00,1460,18.32,2145517947,117090416,97425700,4.2,-22.84
2018-01-17 13:40:00,1460,18.72,2192421571,117090892,98517100,6.65,-21.54
2018-01-17 13:45:00,1460,18.44,2158582303,117090892,97449900,5.23,-23.11
2018-01-17 13:50:00,1460,18.19,2130023835,117090892,95511400,4.0,-24.48
2018-01-17 13:55:00,1460,17.760000000000005,2079979187,117090892,93211900,1.63,-26.5
2018-01-17 14:00:00,1460,17.72,2074402314,117091364,92629000,1.5,-26.86
2018-01-17 14:05:00,1460,18.05,2113616212,117091364,94445000,2.3,-25.83
2018-01-17 14:10:00,1460,17.63,2064496384,117091364,92522600,-1.24,-27.64
2018-01-17 14:15:00,1460,17.88,2094085372,117091364,93709600,-0.31,-26.58
2018-01-17 14:25:00,1460,18.1,2118812045,117091844,94658500,0.15,-25.74
2018-01-17 14:30:00,1460,18.14,2124631509,117091844,94627800,-0.77,-25.53
2018-01-17 14:35:00,1460,18.13,2123343499,117091844,94397800,-1.65,-25.53
2018-01-17 14:40:00,1460,18.44,2159068221,117091844,95725900,-0.12,-24.44
2018-01-17 14:45:00,1460,18.87,2209051924,117092316,97626400,2.74,-22.54
2018-01-17 14:50:00,1460,18.64,2182308039,117092316,96353800,2.23,-23.58
2018-01-17 14:55:00,1460,18.52,2168069614,117092316,95590300,1.89,-23.92
2018-01-17 15:00:00,1460,18.58,2175774288,117092316,95682700,2.81,-23.64
2018-01-17 15:05:00,1460,18.29,2142142374,117092792,94218900,1.9,-24.8
2018-01-17 15:10:00,1460,18.31,2143910475,117092792,94136100,2.26,-24.74
2018-01-17 15:15:00,1460,18.23,2134180064,117092792,93689000,1.83,-25.08
2018-01-17 15:20:00,1460,18.28,2140128378,117092792,93953200,1.6,-24.88
2018-01-17 15:25:00,1460,18.47,2162279267,117093260,94895000,2.28,-24.06
2018-01-17 15:30:00,1460,18.5,2166705392,117093260,94859500,1.83,-23.79
2018-01-17 15:35:00,1460,18.4,2154551112,117093260,94202300,0.47,-24.09
2018-01-17 15:40:00,1460,18.25,2137162763,117093260,93365000,-1.11,-24.51
2018-01-17 15:45:00,1460,18.26,2138658614,117093740,93442700,-1.13,-24.43
2018-01-17 15:50:00,1460,18.22,2133307430,117093740,93090500,-1.5,-24.47
2018-01-17 15:55:00,1460,17.829999999999995,2087324719,117093740,90922000,-3.82,-25.84
2018-01-17 16:00:00,1460,18.13,2122909506,117093740,92011900,-1.95,-24.56
2018-01-17 16:05:00,1460,18.27,2139627481,117094216,92451200,-0.84,-23.83
2018-01-17 16:10:00,1460,17.989999999999995,2106969904,117094216,90912100,-2.11,-24.82
2018-01-17 16:15:00,1460,17.71,2073972754,117094216,89995100,-3.63,-25.9
2018-01-17 16:20:00,1460,17.46,2045000179,117094688,89783700,-4.9,-26.87
2018-01-17 16:25:00,1460,17.25,2020269780,117094688,88560500,-5.93,-27.7
2018-01-17 16:30:00,1460,16.81,1968349996,117094688,87273600,-8.34,-29.59
2018-01-17 16:35:00,1460,16.81,1968349996,117094688,87273600,-8.34,-29.59
2018-01-17 16:40:00,1460,15.77,1846988923,117095168,85417600,-13.47,-33.99
2018-01-17 16:45:00,1460,15.85,1855443194,117095168,85167300,-12.75,-33.69
2018-01-17 16:50:00,1460,16.18,1894061180,117095168,87397300,-10.81,-32.38
2018-01-17 16:55:00,1460,16.18,1894061180,117095168,87397300,-10.81,-32.38
2018-01-17 17:00:00,1460,15.94,1866188216,117095632,86584000,-10.95,-33.38
2018-01-17 17:05:00,1460,15.74,1843296020,117095632,85956500,-11.51,-34.18
2018-01-17 17:10:00,1460,15.61,1828214102,117095632,85550600,-11.83,-34.66
2018-01-17 17:15:00,1460,16.07,1881785354,117095632,88248700,-8.27,-32.75
2018-01-17 17:20:00,1460,16.1,1885446467,117096112,88282100,-6.58,-32.62
2018-01-17 17:25:00,1460,15.97,1870551841,117096112,87768500,-5.58,-33.23
2018-01-17 17:30:00,1460,15.79,1848584611,117096112,86940600,-5.96,-34.01
2018-01-17 17:35:00,1460,15.54,1819568194,117096112,85961400,-5.92,-35.14
2018-01-17 17:40:00,1460,15.27,1787783867,117096588,85120000,-6.45,-36.38
2018-01-17 17:45:00,1460,15.53,1818439754,117096588,86444900,-3.73,-35.42
2018-01-17 17:50:00,1460,15.93,1864833422,117096588,88448400,-0.01,-33.95
2018-01-17 17:55:00,1460,16.01,1874341665,117096588,88943800,0.79,-33.57
2018-01-17 18:00:00,1460,16.02,1875672417,117097060,89171800,0.59,-33.53
2018-01-17 18:05:00,1460,15.92,1864091518,117097060,88445800,-0.26,-33.99
2018-01-17 18:10:00,1460,16.04,1877990939,117097060,89363700,0.66,-33.42
2018-01-17 18:15:00,1460,16.68,1953565381,117097060,92898500,5.0,-30.73
2018-01-17 18:20:00,1460,16.61,1945271173,117097540,92763400,4.93,-31.05
2018-01-17 18:25:00,1460,16.6,1944111908,117097540,92572200,5.31,-30.99
2018-01-17 18:30:00,1460,17.06,1997239062,117097540,94823600,8.27,-29.05
2018-01-17 18:35:00,1460,17.31,2027239451,117097540,96488400,10.48,-27.91
2018-01-17 18:40:00,1460,17.18,2012188819,117098012,95179300,9.32,-28.49
2018-01-17 18:45:00,1460,17.61,2062095991,117098012,96866700,11.99,-26.39
2018-01-17 18:50:00,1460,17.81,2085257978,117098012,98085800,13.11,-25.45
2018-01-17 18:55:00,1460,18.04,2112260780,117098012,99145500,14.06,-24.36
2018-01-17 19:00:00,1460,18.16,2126133827,117098488,99869300,13.36,-23.86
2018-01-17 19:05:00,1460,18.48,2163499954,117098488,101332000,14.25,-22.24
2018-01-17 19:10:00,1460,18.68,2187797891,117098488,102478000,14.84,-21.22
2018-01-17 19:15:00,1460,18.62,2179987422,117098488,101929000,13.39,-21.32
2018-01-17 19:20:00,1460,18.59,2176787771,117098964,102332000,12.76,-21.22
2018-01-17 19:25:00,1460,18.48,2164468960,117098964,102146000,10.13,-21.44
2018-01-17 19:30:00,1460,18.1,2119514668,117098964,100377000,6.42,-22.87
2018-01-17 19:35:00,1460,17.93,2099654684,117098964,99412200,3.87,-23.22
2018-01-17 19:40:00,1460,17.85,2090740242,117099440,98756100,2.02,-23.47
2018-01-17 19:45:00,1460,17.79,2083608886,117099440,98720100,1.13,-23.58
2018-01-17 19:50:00,1460,17.96,2102930293,117099440,99462600,0.9,-22.65
2018-01-17 19:55:00,1460,17.94,2101220641,117099440,99200200,-0.28,-22.55
2018-01-17 20:00:00,1460,18.17,2127963021,117099912,100352000,-0.68,-21.18
2018-01-17 20:10:00,1460,18.17,2127881051,117099912,100368000,-0.91,-21.18
2018-01-17 20:15:00,1460,17.98,2105702328,117099912,99421700,-2.46,-21.84
2018-01-17 20:20:00,1460,17.8,2084659473,117099912,98777000,-3.48,-22.54
2018-01-17 20:25:00,1460,17.59,2060076936,117100392,97841100,-4.86,-23.38
2018-01-17 20:30:00,1460,17.32,2028225630,117100392,96630200,-5.16,-24.37
2018-01-17 20:35:00,1460,17.35,2031949422,117100392,96742100,-4.63,-24.23
2018-01-17 20:40:00,1460,17.28,2023447934,117100392,96269400,-4.54,-24.45
2018-01-17 20:45:00,1460,17.36,2032800739,117100864,96543800,-3.61,-23.95
2018-01-17 20:50:00,1460,17.55,2055494886,117100864,97592500,-2.1,-22.96
2018-01-17 20:55:00,1460,17.36,2032554827,117100864,96573600,-3.44,-23.57
2018-01-17 21:00:00,1460,17.39,2036489416,117100864,96739900,-3.29,-23.42
2018-01-17 21:05:00,1460,17.44,2041790674,117101340,96479200,-3.0,-23.13
2018-01-17 21:10:00,1460,17.24,2018944203,117101340,95528800,-3.93,-23.92
2018-01-17 21:15:00,1460,17.45,2043020238,117101340,96489100,-2.77,-22.94
2018-01-17 21:20:00,1460,17.68,2070621024,117101340,97829300,-0.5,-21.79
2018-01-17 21:25:00,1460,17.829999999999995,2088077540,117101812,98436000,1.07,-20.96
2018-01-17 21:30:00,1460,17.78,2081695492,117101812,97975200,1.43,-21.0
2018-01-17 21:35:00,1460,17.94,2100654275,117101812,98709600,3.04,-20.06
2018-01-17 21:40:00,1460,17.79,2083779904,117101812,97282800,2.21,-20.55
2018-01-17 21:45:00,1460,17.96,2103531748,117102284,97958500,3.4,-19.65
2018-01-17 21:50:00,1460,18.27,2139201104,117102284,99385800,5.05,-18.23
2018-01-17 21:55:00,1460,18.32,2145711991,117102284,100318000,5.46,-17.94
2018-01-17 22:00:00,1460,18.69,2188278671,117102284,101805000,7.41,-16.12
2018-01-17 22:05:00,1460,18.77,2197480057,117102756,102319000,7.82,-15.78
2018-01-17 22:10:00,1460,18.77,2198416879,117102756,103054000,7.38,-15.53
2018-01-17 22:15:00,1460,19.09,2235327668,117102756,104250000,8.65,-13.02
2018-01-17 22:20:00,1460,19.24,2253148079,117103228,105437000,8.87,-12.05
2018-01-17 22:25:00,1460,19.63,2298912020,117103228,106954000,10.44,-10.01
2018-01-17 22:30:00,1460,19.88,2327801387,117103228,108303000,10.87,-8.49
2018-01-17 22:35:00,1460,19.97,2339008166,117103228,108759000,11.06,-7.72
2018-01-17 22:40:00,1460,19.74,2311170491,117103708,107412000,8.99,-8.35
2018-01-17 22:45:00,1460,19.74,2311170491,117103708,107412000,8.99,-8.35
2018-01-17 22:50:00,1460,19.86,2325984111,117103708,108233000,8.54,-7.07
2018-01-17 22:55:00,1460,20.41,2390016418,117103708,109779000,10.54,-3.21
2018-01-17 23:00:00,1460,20.76,2430895410,117104180,111419000,11.28,-0.72
2018-01-17 23:05:00,1460,20.61,2413774779,117104180,110841000,9.68,-0.54
2018-01-17 23:10:00,1460,20.49,2399968196,117104180,110146000,7.98,-0.24
2018-01-17 23:15:00,1460,20.62,2414489114,117104180,110648000,8.05,1.09
2018-01-17 23:20:00,1460,20.73,2427919122,117104656,110930000,6.79,2.75
2018-01-17 23:25:00,1460,20.79,2434453562,117104656,111003000,6.83,3.1
2018-01-17 23:30:00,1460,20.95,2453038071,117104656,111243000,6.66,4.46
2018-01-17 23:35:00,1460,20.95,2453038071,117104656,111243000,6.66,4.46
2018-01-17 23:40:00,1460,21.46,2513229864,117104656,112933000,8.66,7.44
2018-01-17 23:45:00,1460,22.72,2660499693,117105128,117099000,13.79,14.76
2018-01-17 23:50:00,1460,22.72,2660335745,117105128,116819000,12.55,15.32
2018-01-17 23:55:00,1460,22.63,2649526942,117105128,116364000,11.69,15.5
2018-01-18 00:00:00,1460,23.07,2701099309,117105604,118389000,12.74,18.99
2018-01-18 00:05:00,1460,23.38,2738350602,117105604,119773000,13.63,20.52
2018-01-18 00:10:00,1460,23.7,2774817287,117105604,119429000,14.65,23.1
2018-01-18 00:15:00,1460,24.31,2847235392,117105604,121920000,17.41,26.16
2018-01-18 00:20:00,1460,24.56,2876605361,117106076,122800000,17.87,28.16
2018-01-18 00:25:00,1460,24.0,2810674641,117106076,120076000,14.15,25.22
2018-01-18 00:30:00,1460,23.11,2706672735,117106076,115618000,8.29,20.27
2018-01-18 00:35:00,1460,23.11,2706672735,117106076,115618000,8.29,20.27
2018-01-18 00:40:00,1460,23.13,2708955696,117106556,113301000,5.56,20.67
2018-01-18 00:45:00,1460,22.88,2679234052,117106556,111103000,3.51,18.86
2018-01-18 00:50:00,1460,22.62,2648540424,117106556,109821000,0.13,17.43
2018-01-18 00:55:00,1460,22.81,2671165410,117106556,109908000,0.15,18.23
2018-01-18 01:00:00,1460,22.4,2622869438,117107024,107946000,-3.87,15.74
2018-01-18 01:05:00,1460,22.21,2600572261,117107024,107660000,-4.69,14.41
2018-01-18 01:10:00,1460,21.9,2564081712,117107024,106938000,-7.47,12.49
2018-01-18 01:15:00,1460,21.23,2485971327,117107024,104767000,-10.56,8.75
2018-01-18 01:20:00,1460,21.0,2458917972,117107504,103571000,-11.66,7.18
2018-01-18 01:25:00,1460,21.65,2534838767,117107504,106083000,-8.8,10.24
2018-01-18 01:30:00,1460,22.12,2590909840,117107504,108184000,-6.32,12.56
2018-01-18 01:35:00,1460,22.06,2583696018,117107504,107500000,-5.61,11.96
2018-01-18 01:40:00,1460,22.19,2598485547,117107980,107188000,-3.43,12.29
2018-01-18 01:45:00,1460,22.38,2620560401,117107980,107994000,-2.1,12.82
2018-01-18 01:50:00,1460,22.64,2651781388,117107980,108493000,-0.94,14.16
2018-01-18 02:00:00,1460,22.37,2619553272,117107980,106945000,-0.44,11.54
2018-01-18 02:05:00,1460,22.31,2612876938,117108452,106703000,0.1,11.11
2018-01-18 02:10:00,1460,22.3,2610956359,117108452,106702000,1.24,9.69
2018-01-18 02:15:00,1460,22.41,2624587783,117108452,106692000,2.23,10.12
2018-01-18 02:20:00,1460,21.98,2574172594,117108452,104897000,0.9,7.21
2018-01-18 02:25:00,1460,22.15,2593681694,117108928,105417000,2.26,7.11
2018-01-18 02:30:00,1460,22.19,2599068704,117108928,105229000,2.47,7.21
2018-01-18 02:35:00,1460,22.11,2589055891,117108928,104323000,1.84,6.56
2018-01-18 02:40:00,1460,22.06,2583153601,117108928,103685000,0.24,6.0
2018-01-18 02:45:00,1460,22.27,2607792208,117109404,104186000,0.43,6.82
2018-01-18 02:50:00,1460,22.48,2632841910,117109404,104386000,0.83,7.58
2018-01-18 02:55:00,1460,22.24,2604138395,117109404,103193000,-0.38,6.16
2018-01-18 03:00:00,1460,22.11,2589499719,117109404,102497000,-1.16,5.2
2018-01-18 03:05:00,1460,22.32,2613330394,117109880,103399000,-0.38,5.82
2018-01-18 03:10:00,1460,22.78,2667341471,117109880,105133000,2.26,7.71
2018-01-18 03:15:00,1460,22.61,2647573323,117109880,104558000,1.63,6.78
2018-01-18 03:20:00,1460,22.89,2681172148,117109880,105685000,3.1,8.04
2018-01-18 03:25:00,1460,23.22,2719361021,117110356,106993000,4.83,9.45
2018-01-18 03:30:00,1460,23.69,2773805626,117110356,108763000,6.85,11.71
